,city_id,abbr,city,metric_name,group_name,est,state,population,lat,lon,walk_score,transit_score,bike_score
6761,929,CA,Brentwood,Physical inactivity,total population,21.2,California,55000,37.931868,-121.6957863,,,
6762,11,CA,Buena Park,Physical inactivity,total population,23.9,California,82882,33.8675143,-117.9981181,,,
6763,795,CA,Burbank,Physical inactivity,total population,19.3,California,104709,34.1808392,-118.3089661,,,
6764,367,CA,Camarillo,Physical inactivity,total population,18.3,California,66086,34.2163937,-119.0376023,,,
6765,732,CA,Carlsbad,Physical inactivity,total population,16.4,California,110972,33.1580933,-117.3505939,,,
6766,896,CA,Carson,Physical inactivity,total population,24.2,California,92599,33.8316745,-118.281693,,,
6767,343,CA,Cathedral City,Physical inactivity,total population,28.1,California,52977,33.7805388,-116.4668036,,,
6768,471,CA,Chico,Physical inactivity,total population,20.8,California,88077,39.7284944,-121.8374777,,,
6769,69,CA,Chino,Physical inactivity,total population,25.8,California,80988,34.0122346,-117.688944,,,
6770,504,CA,Chino Hills,Physical inactivity,total population,20.3,California,76572,33.9898188,-117.7325848,,,
6771,80,CA,Chula Vista,Physical inactivity,total population,24.5,California,256780,32.6400541,-117.0841955,45.6,35.4,41.2
6772,411,CA,Citrus Heights,Physical inactivity,total population,22.1,California,85285,38.7071247,-121.2810611,,,
6773,140,CA,Clovis,Physical inactivity,total population,21.1,California,99769,36.8252277,-119.7029194,,,
6774,474,CA,Colton,Physical inactivity,total population,30.4,California,53243,34.0739016,-117.3136547,,,
6775,999,CA,Compton,Physical inactivity,total population,32.8,California,97877,33.8958492,-118.2200712,,,
6776,95,CA,Concord,Physical inactivity,total population,22.3,California,125880,37.9779776,-122.0310733,,,
6777,626,CA,Corona,Physical inactivity,total population,23.1,California,159503,33.8752935,-117.5664384,,,
6778,427,CA,Costa Mesa,Physical inactivity,total population,20.5,California,112174,33.6411316,-117.9186689,,,
6779,826,CA,Cupertino,Physical inactivity,total population,16.1,California,60189,37.3229978,-122.0321823,,,
6780,224,CA,Daly City,Physical inactivity,total population,20.4,California,104739,37.6879241,-122.4702079,,,
6781,930,CA,Davis,Physical inactivity,total population,19.1,California,66205,38.5449065,-121.7405167,,,
6782,622,CA,Delano,Physical inactivity,total population,36.6,California,52403,35.7688425,-119.2470536,,,
6783,454,CA,Diamond Bar,Physical inactivity,total population,18.5,California,56449,34.0286226,-117.8103367,,,
6784,958,CA,Downey,Physical inactivity,total population,24.2,California,113242,33.9401088,-118.1331593,,,
6785,113,CA,Dublin,Physical inactivity,total population,14.6,California,52105,37.7021521,-121.9357918,,,
6786,196,CA,Eastvale,Physical inactivity,total population,20.1,California,55191,33.952463,-117.5848025,,,
6787,707,CA,El Cajon,Physical inactivity,total population,25.7,California,102211,32.7947731,-116.9625269,,,
6788,531,CA,Elk Grove,Physical inactivity,total population,20.8,California,161007,38.4087993,-121.3716178,,,
6789,232,CA,El Monte,Physical inactivity,total population,32.9,California,115708,34.0686206,-118.0275667,,,
6790,433,CA,Encinitas,Physical inactivity,total population,15.9,California,61588,33.0369867,-117.2919818,,,
6791,211,CA,Escondido,Physical inactivity,total population,25.8,California,148738,33.1192068,-117.086421,,,
6792,479,CA,Fairfield,Physical inactivity,total population,24.3,California,109320,38.2493581,-122.0399663,,,
6793,573,CA,Folsom,Physical inactivity,total population,17.2,California,73098,38.6779591,-121.1760583,,,
6794,502,CA,Fontana,Physical inactivity,total population,29.2,California,203003,34.0922335,-117.435048,,,
6795,71,CA,Fountain Valley,Physical inactivity,total population,20.1,California,56707,33.7091847,-117.9536697,,,
6796,181,CA,Fremont,Physical inactivity,total population,16.8,California,224922,37.5482697,-121.9885719,49.9,36.3,54.4
6797,834,CA,Fresno,Physical inactivity,total population,29.0,California,509924,36.7468422,-119.7725868,46.6,33.1,58.1
6798,796,CA,Fullerton,Physical inactivity,total population,21.2,California,138981,33.8703596,-117.9242966,,,
6799,860,CA,Gardena,Physical inactivity,total population,26.1,California,59957,33.8883487,-118.3089624,,,
6800,939,CA,Garden Grove,Physical inactivity,total population,26.5,California,175140,33.7739053,-117.9414477,,,
6801,828,CA,Gilroy,Physical inactivity,total population,24.2,California,51701,37.0057816,-121.5682751,,,
6802,858,CA,Glendale,Physical inactivity,total population,21.4,California,196021,34.1425078,-118.255075,,,
6803,131,CA,Glendora,Physical inactivity,total population,19.3,California,51074,34.1361187,-117.865339,,,
6804,316,CA,Hanford,Physical inactivity,total population,26.9,California,54686,36.3274502,-119.6456844,,,
6805,414,CA,Hawthorne,Physical inactivity,total population,26.9,California,86199,33.9164032,-118.3525748,,,
6806,313,CA,Hayward,Physical inactivity,total population,22.3,California,151574,37.6688205,-122.0807964,,,
6807,698,CA,Hemet,Physical inactivity,total population,29.8,California,81750,33.7475203,-116.9719684,,,
6808,638,CA,Hesperia,Physical inactivity,total population,31.0,California,92147,34.4263886,-117.3008784,,,
6809,779,CA,Highland,Physical inactivity,total population,29.1,California,54291,34.1283442,-117.2086513,,,
6810,975,CA,Huntington Beach,Physical inactivity,total population,18.2,California,197575,33.660297,-117.9992265,,,
6811,435,CA,Huntington Park,Physical inactivity,total population,35.5,California,58879,33.9816812,-118.2250725,,,
6812,124,CA,Indio,Physical inactivity,total population,28.7,California,83539,33.7205771,-116.2155619,,,
6813,535,CA,Inglewood,Physical inactivity,total population,28.1,California,111542,33.9616801,-118.3531311,,,
6814,811,CA,Irvine,Physical inactivity,total population,16.6,California,236716,33.6839473,-117.7946942,43.2,25.7,69.5
6815,559,CA,Jurupa Valley,Physical inactivity,total population,28.6,California,98030,33.9971974,-117.4854802,,,
6816,425,CA,Laguna Niguel,Physical inactivity,total population,16.5,California,64652,33.5225261,-117.7075526,,,
6817,222,CA,La Habra,Physical inactivity,total population,23.1,California,61653,33.9319578,-117.9461734,,,
6818,379,CA,Lake Elsinore,Physical inactivity,total population,25.9,California,57525,33.6680772,-117.3272615,,,
6819,993,CA,Lake Forest,Physical inactivity,total population,17.6,California,79312,33.6469661,-117.689218,,,
6820,704,CA,Lakewood,Physical inactivity,total population,20.2,California,81121,33.8536269,-118.1339563,,,
6821,900,CA,La Mesa,Physical inactivity,total population,20.6,California,58642,32.7678287,-117.0230839,,,
6822,822,CA,Lancaster,Physical inactivity,total population,26.7,California,159523,34.6867846,-118.1541632,,,
6823,589,CA,Livermore,Physical inactivity,total population,16.5,California,85156,37.6818745,-121.7680088,,,
6824,307,CA,Lodi,Physical inactivity,total population,26.2,California,63338,38.1341477,-121.2722194,,,
6825,470,CA,Long Beach,Physical inactivity,total population,24.3,California,469428,33.7700504,-118.1937395,73.3,48.9,70.1
6826,953,CA,Los Angeles,Physical inactivity,total population,25.2,California,3884307,34.0522342,-118.2436849,68.6,52.9,58.7
6827,940,CA,Lynwood,Physical inactivity,total population,32.5,California,71371,33.930293,-118.2114603,,,
6828,385,CA,Madera,Physical inactivity,total population,34.8,California,63105,36.9613356,-120.0607176,,,
6829,605,CA,Manteca,Physical inactivity,total population,24.9,California,71948,37.7974273,-121.2160526,,,
6830,848,CA,Menifee,Physical inactivity,total population,23.9,California,83447,33.6971468,-117.185294,,,
6831,173,CA,Merced,Physical inactivity,total population,31.5,California,81102,37.3021632,-120.4829677,,,
6832,489,CA,Milpitas,Physical inactivity,total population,20.7,California,69783,37.4323341,-121.8995741,,,
6833,570,CA,Mission Viejo,Physical inactivity,total population,16.9,California,96346,33.6000232,-117.6719953,,,
6834,555,CA,Modesto,Physical inactivity,total population,28.6,California,204933,37.6390972,-120.9968782,,,
6835,475,CA,Montebello,Physical inactivity,total population,28.5,California,63495,34.0165053,-118.1137535,,,
6836,383,CA,Monterey Park,Physical inactivity,total population,28.0,California,61085,34.0625106,-118.1228476,,,
6837,105,CA,Moreno Valley,Physical inactivity,total population,27.2,California,201175,33.9424658,-117.2296717,,,
6838,378,CA,Mountain View,Physical inactivity,total population,16.8,California,77846,37.3860517,-122.0838511,,,
6839,65,CA,Murrieta,Physical inactivity,total population,20.4,California,107479,33.5539143,-117.2139232,,,
6840,541,CA,Napa,Physical inactivity,total population,20.5,California,79068,38.2975381,-122.286865,,,
6841,312,CA,National City,Physical inactivity,total population,29.9,California,59834,32.6781085,-117.0991967,,,
6842,465,CA,Newport Beach,Physical inactivity,total population,14.4,California,87273,33.6189101,-117.9289469,,,
6843,777,CA,Norwalk,Physical inactivity,total population,26.5,California,106589,33.9022367,-118.081733,,,
6844,567,CA,Novato,Physical inactivity,total population,19.0,California,54194,38.1074198,-122.5697032,,,
6845,377,CA,Oakland,Physical inactivity,total population,22.6,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
6846,992,CA,Oceanside,Physical inactivity,total population,22.3,California,172794,33.1958696,-117.3794834,,,
6847,854,CA,Ontario,Physical inactivity,total population,29.2,California,167500,34.0633443,-117.6508876,,,
6848,145,CA,Orange,Physical inactivity,total population,20.8,California,139969,33.7877944,-117.8531119,,,
6849,656,CA,Oxnard,Physical inactivity,total population,27.9,California,203007,34.1975048,-119.1770516,,,
6850,566,CA,Palmdale,Physical inactivity,total population,27.6,California,157161,34.5794343,-118.1164613,,,
6851,363,CA,Palm Desert,Physical inactivity,total population,22.2,California,50508,33.7222445,-116.3744556,,,
6852,925,CA,Palo Alto,Physical inactivity,total population,14.9,California,66642,37.4418834,-122.1430195,,,
6853,661,CA,Paramount,Physical inactivity,total population,30.1,California,54980,33.8894598,-118.1597911,,,
6854,536,CA,Pasadena,Physical inactivity,total population,20.4,California,139731,34.1477849,-118.1445155,,,
6855,1,CA,Perris,Physical inactivity,total population,30.6,California,72326,33.7825194,-117.2286478,,,
6856,539,CA,Petaluma,Physical inactivity,total population,17.7,California,59440,38.232417,-122.6366524,,,
6857,800,CA,Pico Rivera,Physical inactivity,total population,27.7,California,63771,33.9830688,-118.096735,,,
6858,121,CA,Pittsburg,Physical inactivity,total population,27.6,California,66695,38.0279762,-121.8846806,,,
6859,491,CA,Placentia,Physical inactivity,total population,20.5,California,52206,33.8722371,-117.8703363,,,
6860,476,CA,Pleasanton,Physical inactivity,total population,14.5,California,74110,37.6624312,-121.8746789,,,
6861,195,CA,Pomona,Physical inactivity,total population,28.2,California,151348,34.055103,-117.7499909,,,
6862,148,CA,Porterville,Physical inactivity,total population,32.8,California,55174,36.06523,-119.0167679,,,
6863,783,CA,Rancho Cordova,Physical inactivity,total population,23.6,California,67911,38.5890723,-121.302728,,,
6864,726,CA,Rancho Cucamonga,Physical inactivity,total population,22.0,California,171386,34.1063989,-117.5931084,,,
6865,734,CA,Redding,Physical inactivity,total population,21.8,California,91119,40.5865396,-122.3916754,,,
6866,320,CA,Redlands,Physical inactivity,total population,22.4,California,69999,34.0555693,-117.1825381,,,
6867,645,CA,Redondo Beach,Physical inactivity,total population,14.4,California,67815,33.8491816,-118.3884078,,,
6868,843,CA,Redwood City,Physical inactivity,total population,18.1,California,80872,37.4852152,-122.2363548,,,
6869,326,CA,Rialto,Physical inactivity,total population,31.4,California,101910,34.1064001,-117.3703235,,,
6870,445,CA,Richmond,Physical inactivity,total population,27.9,California,107571,37.9357576,-122.3477486,,,
6871,565,CA,Riverside,Physical inactivity,total population,24.9,California,316619,33.9533487,-117.3961564,42.7,29.9,48.9
6872,627,CA,Rocklin,Physical inactivity,total population,16.1,California,59738,38.7907339,-121.2357828,,,
6873,721,CA,Rosemead,Physical inactivity,total population,30.4,California,54561,34.0805651,-118.072846,,,
6874,685,CA,Roseville,Physical inactivity,total population,17.6,California,127035,38.7521235,-121.2880059,,,
6875,40,CA,Sacramento,Physical inactivity,total population,24.9,California,479686,38.5815719,-121.4943996,49.0,33.9,66.9
6876,277,CA,Salinas,Physical inactivity,total population,31.6,California,155662,36.6777372,-121.6555013,,,
6877,514,CA,San Bernardino,Physical inactivity,total population,34.9,California,213708,34.1083449,-117.2897652,45.0,30.9,43.6
6878,180,CA,San Buenaventura (Ventura),Physical inactivity,total population,20.0,California,108817,34.274646,-119.2290316,,,
6879,214,CA,San Clemente,Physical inactivity,total population,16.5,California,65040,33.4269728,-117.6119925,,,
6880,333,CA,San Diego,Physical inactivity,total population,20.9,California,1355896,32.715738,-117.1610838,53.3,37.3,43.0
6881,501,CA,San Francisco,Physical inactivity,total population,19.0,California,837442,37.7749295,-122.4194155,88.7,77.1,72.3
6882,805,CA,San Jose,Physical inactivity,total population,22.1,California,998537,37.3382082,-121.8863286,50.5,40.1,61.5
6883,293,CA,San Leandro,Physical inactivity,total population,22.4,California,87965,37.7249296,-122.1560768,,,
6884,702,CA,San Marcos,Physical inactivity,total population,22.0,California,89387,33.1433723,-117.1661449,,,
6885,256,CA,San Mateo,Physical inactivity,total population,17.3,California,101128,37.5629917,-122.3255254,,,
6886,883,CA,San Rafael,Physical inactivity,total population,21.1,California,58994,37.9735346,-122.5310874,,,
6887,853,CA,San Ramon,Physical inactivity,total population,16.0,California,74513,37.7799273,-121.9780153,,,
6888,681,CA,Santa Ana,Physical inactivity,total population,30.2,California,334227,33.7455731,-117.8678338,67.1,43.3,62.2
6889,250,CA,Santa Barbara,Physical inactivity,total population,20.3,California,90412,34.4208305,-119.6981901,,,
6890,991,CA,Santa Clara,Physical inactivity,total population,18.1,California,120245,37.3541079,-121.9552356,,,
6891,632,CA,Santa Clarita,Physical inactivity,total population,19.1,California,179590,34.3916641,-118.542586,,,
6892,349,CA,Santa Cruz,Physical inactivity,total population,18.3,California,62864,36.9741171,-122.0307963,,,
6893,898,CA,Santa Maria,Physical inactivity,total population,30.1,California,102216,34.9530337,-120.4357191,,,
6894,617,CA,Santa Monica,Physical inactivity,total population,15.5,California,92472,34.0194543,-118.4911912,,,
6895,334,CA,Santa Rosa,Physical inactivity,total population,19.9,California,171990,38.440429,-122.7140548,,,
6896,651,CA,Santee,Physical inactivity,total population,19.5,California,56105,32.8383828,-116.9739167,,,
6897,891,CA,Simi Valley,Physical inactivity,total population,18.7,California,126181,34.2694474,-118.781482,,,
6898,960,CA,South Gate,Physical inactivity,total population,31.5,California,95677,33.954737,-118.2120161,,,
6899,756,CA,South San Francisco,Physical inactivity,total population,20.1,California,66174,37.654656,-122.4077498,,,
6900,422,CA,Stockton,Physical inactivity,total population,29.2,California,298118,37.9577016,-121.2907796,43.7,25.4,52.4
6901,348,CA,Sunnyvale,Physical inactivity,total population,17.4,California,147559,37.36883,-122.0363496,,,
6902,647,CA,Temecula,Physical inactivity,total population,19.3,California,106780,33.4936391,-117.1483648,,,
6903,909,CA,Thousand Oaks,Physical inactivity,total population,16.9,California,128731,34.1705609,-118.8375937,,,
6904,916,CA,Torrance,Physical inactivity,total population,18.4,California,147478,33.8358492,-118.3406288,,,
6905,357,CA,Tracy,Physical inactivity,total population,22.7,California,84691,37.7396513,-121.4252227,,,
6906,79,CA,Tulare,Physical inactivity,total population,30.1,California,61170,36.2077288,-119.3473379,,,
6907,903,CA,Turlock,Physical inactivity,total population,27.9,California,70365,37.4946568,-120.8465941,,,
6908,208,CA,Tustin,Physical inactivity,total population,20.6,California,78327,33.7458511,-117.826166,,,
6909,844,CA,Union City,Physical inactivity,total population,19.8,California,72528,37.5933918,-122.0438298,,,
6910,550,CA,Upland,Physical inactivity,total population,23.7,California,75413,34.09751,-117.6483876,,,
6911,616,CA,Vacaville,Physical inactivity,total population,23.1,California,94275,38.3565773,-121.9877444,,,
6912,389,CA,Vallejo,Physical inactivity,total population,26.4,California,118837,38.1040864,-122.2566367,,,
6913,516,CA,Victorville,Physical inactivity,total population,31.6,California,121096,34.5362184,-117.2927641,,,
6914,55,CA,Visalia,Physical inactivity,total population,25.4,California,127763,36.3302284,-119.2920585,,,
6915,294,CA,Vista,Physical inactivity,total population,24.0,California,96929,33.2000368,-117.2425355,,,
6916,146,CA,Walnut Creek,Physical inactivity,total population,16.8,California,66900,37.9100783,-122.0651819,,,
6917,729,CA,Watsonville,Physical inactivity,total population,31.2,California,52477,36.910231,-121.7568946,,,
6918,892,CA,West Covina,Physical inactivity,total population,23.5,California,107740,34.0686208,-117.9389526,,,
6919,19,CA,Westminster,Physical inactivity,total population,26.9,California,91739,33.7513419,-117.9939921,,,
6920,763,CA,Whittier,Physical inactivity,total population,22.7,California,86635,33.9791793,-118.032844,,,
